chromosom bin.start bin.end log
chr1 9100001 9150000 0.144260793051886
chr1 9150001 9200000 0.0247327821653428
chr1 9200001 9250000 -0.0381059539075744
chr1 9250001 9300000 0.156042109502707
chr1 9300001 9350000 -0.0992814342701251
chr1 9350001 9400000 0.0140216519695657
chr1 9400001 9450000 0.0398485904792352
chr1 9450001 9500000 0.0642827460659135
chr1 9500001 9550000 0.158225416400118
chr1 9550001 9600000 0.0825927557470462
chr1 9600001 9650000 0.263602554320189
chr1 9650001 9700000 0.00953377976655895
chr1 9700001 9750000 0.299473418258563
chr1 9750001 9800000 0.166717356398007
chr1 9800001 9850000 0.177881783674857
chr1 9850001 9900000 0.24782068232893
chr1 9900001 9950000 0.0251611276605046
chr1 9950001 10000000 0.347890802330694
chr1 10000001 10050000 -0.0826080916878841
chr1 10050001 10100000 0.0452719034154105
chr1 10100001 10150000 0.097919259022929
chr1 10150001 10200000 0.143496138397925
chr1 10200001 10250000 0.036288107110145
chr1 10250001 10300000 -0.0225247088167893
chr1 10300001 10350000 0.165898571909796
chr1 10350001 10400000 0.309396607443955
chr1 10400001 10450000 0.145217398836273
chr1 10450001 10500000 0.157146063365265
chr1 10500001 10550000 0.00467883995347192
chr1 10550001 10600000 0.0270555776311708
chr1 10600001 10650000 0.246397378382429
chr1 10650001 10700000 0.099906889737496
chr1 10700001 10750000 -0.103576190194461
chr1 10750001 10800000 -0.0764355747040456
chr1 10800001 10850000 0.0984088893976518
chr1 10850001 10900000 0.142129653581813
chr1 10900001 10950000 -0.223279312709041
chr1 10950001 11000000 0.10512081310567
chr1 11000001 11050000 0.0180711717683506
chr1 11050001 11100000 0.120505493821302
chr1 11100001 11150000 0.0551379269743674
chr1 11150001 11200000 0.0903587852323259
chr1 11200001 11250000 -0.1120599675857
chr1 11250001 11300000 0.0379558609648164
chr1 11300001 11350000 0.0935107117656888
chr1 11350001 11400000 -0.166586987914069
chr1 11400001 11450000 -0.0488121656532313
chr1 11450001 11500000 -0.0563659639319377
chr1 11500001 11550000 -0.132762275317362
chr1 11550001 11600000 -0.0609430337653801
chr1 11600001 11650000 -0.0924120000378623
chr1 11650001 11700000 -0.0506613177141965
chr1 11700001 11750000 0.00797197113644815
chr1 11750001 11800000 -0.0385561114489631
chr1 11800001 11850000 -0.106809023600886
chr1 11850001 11900000 0.166205277070892
chr1 11900001 11950000 -0.125523997102295
chr1 11950001 12000000 -0.0444156486335751
chr1 12000001 12050000 0.140549109796188
chr1 12050001 12100000 0.0844632580984998
chr1 12100001 12150000 -0.0554367804003036
chr1 12150001 12200000 0.0462117529164399
chr1 12200001 12250000 0.07992163072558
chr1 12250001 12300000 0.0857830640607616
chr1 12300001 12350000 -0.0600914660042862
chr1 12350001 12400000 0.0714938209984575
chr1 12400001 12450000 0.13190907920812
chr1 12450001 12500000 -0.0843711161480061
chr1 12500001 12550000 -0.0383750379754311
chr1 12550001 12600000 0.101264650359346
chr1 12600001 12650000 -0.0164008156396879
chr1 12650001 12700000 0.140955575074676
chr1 12700001 12750000 -0.0250012599495607
chr1 12750001 12800000 0.129777582259032
chr1 12800001 12850000 0.0989018274090979
chr1 12850001 12900000 0.216724853990986
chr1 12900001 12950000 -0.210895403648291
chr1 12950001 13000000 -0.426892246486346
chr1 13000001 13050000 -0.0884019602517304
chr1 13050001 13100000 NaN
chr1 13100001 13150000 NaN
chr1 13150001 13200000 -0.551817627536646
chr1 13200001 13250000 NaN
chr1 13250001 13300000 NaN
chr1 13300001 13350000 NaN
chr1 13350001 13400000 -1.14432815760244
chr1 13400001 13450000 NaN
chr1 13450001 13500000 Inf
chr1 13500001 13550000 -1.17671120518777
chr1 13550001 13600000 NaN
chr1 13600001 13650000 NaN
chr1 13650001 13700000 NaN
chr1 13700001 13750000 -0.453987992902308
chr1 13750001 13800000 0.12374995201545
chr1 13800001 13850000 -0.102449092298997
chr1 13850001 13900000 0.345967017279039
chr1 13900001 13950000 -0.0445622494335399
chr1 13950001 14000000 -0.0189685242537073
chr1 14000001 14050000 0.0553828880383107
chr1 14050001 14100000 0.187839135277458
chr1 14100001 14150000 0.144866055697696
chr1 14150001 14200000 0.110518274224428
chr1 14200001 14250000 -0.0932173306097428
chr1 14250001 14300000 -0.167505341047604
chr1 14300001 14350000 -0.0603583908348793
chr1 14350001 14400000 -0.00925114241941844
chr1 14400001 14450000 -0.0776354318491014
chr1 14450001 14500000 0.0846270670877001
chr1 14500001 14550000 0.26981796925669
chr1 14550001 14600000 0.0724128357779354
chr1 14600001 14650000 -0.032526604418347
chr1 14650001 14700000 0.128768888433246
chr1 14700001 14750000 0.134690947431886
chr1 14750001 14800000 -0.132412068473022
chr1 14800001 14850000 0.228633973145261
chr1 14850001 14900000 -0.0133908760460375
chr1 14900001 14950000 0.0435116988403563
chr1 14950001 15000000 -0.0165156233928942
chr1 15000001 15050000 -0.0150172581874028
chr1 15050001 15100000 0.144237741423423
chr1 15100001 15150000 0.0819067793087219
chr1 15150001 15200000 -0.184181432705783
chr1 15200001 15250000 0.145985386797902
chr1 15250001 15300000 0.0994477257665104
chr1 15300001 15350000 -0.103383092099535
chr1 15350001 15400000 0.0475481192253101
chr1 15400001 15450000 0.16282306994063
chr1 15450001 15500000 -0.0526804783693558
chr1 15500001 15550000 -0.00891225384419015
chr1 15550001 15600000 -0.0548425286808914
chr1 15600001 15650000 0.141784158175135
chr1 15650001 15700000 0.0624923636024686
chr1 15700001 15750000 -0.107816981405121
chr1 15750001 15800000 0.378828388938942
chr1 15800001 15850000 -0.0558437787230551
chr1 15850001 15900000 0.178447144780213
chr1 15900001 15950000 0.0693323985971604
chr1 15950001 16000000 0.19718536070742
chr1 16000001 16050000 0.0708154010449221
chr1 16050001 16100000 0.0780592762311876
chr1 16100001 16150000 0.0860619859611352
chr1 16150001 16200000 0.3988924416733
chr1 16200001 16250000 0.495923784481143
chr1 16250001 16300000 0.203892674187513
chr1 16300001 16350000 -0.0668954170448481
chr1 16350001 16400000 -0.135879072033725
chr1 16400001 16450000 0.145449781077878
chr1 16450001 16500000 0.0323127139301281
chr1 16500001 16550000 -0.0231856169785333
chr1 16550001 16600000 0.136265725011477
chr1 16600001 16650000 0.360395118510157
chr1 16650001 16700000 0.218802867336931
chr1 16700001 16750000 0.147496333899184
chr1 16750001 16800000 -0.0759435879304012
chr1 16800001 16850000 0.255831640489043
chr1 16850001 16900000 -0.457536516706937
chr1 16900001 16950000 0.0516884243550856
chr1 16950001 17000000 0.188775856208749
chr1 17000001 17050000 -0.0644374105221309
chr1 17050001 17100000 0.209727620274983
chr1 17100001 17150000 NaN
chr1 17150001 17200000 NaN
chr1 17200001 17250000 0.0439258518460024
chr1 17250001 17300000 0.160858226916474
chr1 17300001 17350000 -0.00414985797106212
chr1 17350001 17400000 0.332216946444101
chr1 17400001 17450000 0.151668220970489
chr1 17450001 17500000 -0.035981091278255
chr1 17500001 17550000 -0.00176210568179637
chr1 17550001 17600000 0.0721351353483347
chr1 17600001 17650000 0.249018369560817
chr1 17650001 17700000 -0.00919861425388312
chr1 17700001 17750000 0.0319459549706378
chr1 17750001 17800000 0.104472327329239
chr1 17800001 17850000 -0.00814478739940014
chr1 17850001 17900000 0.191797237133981
chr1 17900001 17950000 0.0843449654812699
chr1 17950001 18000000 0.0472028619902971
chr1 18000001 18050000 0.166734781336745
chr1 18050001 18100000 -0.14164290529413
chr1 18100001 18150000 0.0498742952164862
chr1 18150001 18200000 0.175882349561512
chr1 18200001 18250000 -0.0499611650164337
chr1 18250001 18300000 -0.162831419700958
chr1 18300001 18350000 0.0219472942073369
chr1 18350001 18400000 -0.0643223613406852
chr1 18400001 18450000 0.00202988767569886
chr1 18450001 18500000 -0.0706718787125634
chr1 18500001 18550000 -0.13345992137252
chr1 18550001 18600000 -0.104005373794775
chr1 18600001 18650000 -0.0533181442483353
chr1 18650001 18700000 0.0242623091445784
chr1 18700001 18750000 -0.0351952109661149
chr1 18750001 18800000 -0.0921298564884947
chr1 18800001 18850000 0.0946003336165221
chr1 18850001 18900000 -0.0760750113891324
chr1 18900001 18950000 0.139297677932031
chr1 18950001 19000000 -0.111040196189214
chr1 19000001 19050000 -0.0725979029985495
chr1 19050001 19100000 0.0179819419870244
chr1 19100001 19150000 -0.175699988305267
chr1 19150001 19200000 0.00868599047621586
chr1 19200001 19250000 0.0307354287461066
chr1 19250001 19300000 0.0365395555959459
chr1 19300001 19350000 0.13404497255922
chr1 19350001 19400000 -0.0653537492576685
chr1 19400001 19450000 -0.0470817414675034
chr1 19450001 19500000 0.00951903319119599
chr1 19500001 19550000 0.0214136748034507
chr1 19550001 19600000 -0.150325882531361
chr1 19600001 19650000 0.0134650735087937
chr1 19650001 19700000 -0.0313744858978643
chr1 19700001 19750000 -0.0378063529223971
chr1 19750001 19800000 -0.0674290847949072
chr1 19800001 19850000 -0.0200652163419029
chr1 19850001 19900000 0.169663584339135
chr1 19900001 19950000 -0.11573521423524
chr1 19950001 20000000 -0.0316752760339054
chr1 20000001 20050000 -0.0955673889756965
chr1 20050001 20100000 -0.0407260050774607
chr1 20100001 20150000 -0.0705943110772232
chr1 20150001 20200000 0.121341326973796
chr1 20200001 20250000 0.2153886009206
chr1 20250001 20300000 -0.0961252330765263
chr1 20300001 20350000 0.0301552789494769
chr1 20350001 20400000 0.0424199817259573
chr1 20400001 20450000 0.0418285677332239
chr1 20450001 20500000 -0.0120893210054366
chr1 20500001 20550000 -0.00909456915181988
chr1 20550001 20600000 0.02216683532528
chr1 20600001 20650000 -0.0287202457422506
chr1 20650001 20700000 0.0941851585404562
chr1 20700001 20750000 -0.102517434347128
chr1 20750001 20800000 -0.0531217841003122
chr1 20800001 20850000 0.0974172130239167
chr1 20850001 20900000 -0.0217638609914508
chr1 20900001 20950000 0.0472689451960234
chr1 20950001 21000000 0.0553046053057572
chr1 21000001 21050000 -0.0712089081107948
chr1 21050001 21100000 0.120015767366916
chr1 21100001 21150000 0.0875665136490676
chr1 21150001 21200000 0.135444549205982
chr1 21200001 21250000 0.26327554540903
chr1 21250001 21300000 0.365642380599583
chr1 21300001 21350000 0.244633248885609
chr1 21350001 21400000 0.178053610023401
chr1 21400001 21450000 0.348887545956833
chr1 21450001 21500000 0.321161412685963
chr1 21500001 21550000 -0.00500499260063723
chr1 21550001 21600000 0.14509986927315
chr1 21600001 21650000 -0.0897570125111253
chr1 21650001 21700000 -0.127642695297251
chr1 21700001 21750000 0.118311394161384
chr1 21750001 21800000 0.00409890356975756
chr1 21800001 21850000 -0.0486469159213237
chr1 21850001 21900000 -0.0863463855210842
chr1 21900001 21950000 -0.0728120146893283
chr1 21950001 22000000 -0.0810724184532444
chr1 22000001 22050000 -0.00816362405403439
chr1 22050001 22100000 0.070220795191728
chr1 22100001 22150000 0.0193576422837731
chr1 22150001 22200000 0.111609755764025
chr1 22200001 22250000 -0.0219097132358463
chr1 22250001 22300000 0.124500166483232
chr1 22300001 22350000 -0.0528760017273357
chr1 22350001 22400000 0.011819503814429
chr1 22400001 22450000 0.0651179632139837
chr1 22450001 22500000 -0.00451723657289992
chr1 22500001 22550000 0.163323626756927
chr1 22550001 22600000 0.131646713665651
chr1 22600001 22650000 0.15244420923653
chr1 22650001 22700000 -0.0442086096057083
chr1 22700001 22750000 0.0239028163343655
chr1 22750001 22800000 0.278279474990237
chr1 22800001 22850000 0.205609431817597
chr1 22850001 22900000 -0.0421241677618895
chr1 22900001 22950000 -0.0408014679765624
chr1 22950001 23000000 -0.0895080217632128
chr1 23000001 23050000 0.00563199263296205
chr1 23050001 23100000 -0.0663226797013149
chr1 23100001 23150000 -0.188016643591487
chr1 23150001 23200000 -0.0740437255221569
chr1 23200001 23250000 0.152229822470176
chr1 23250001 23300000 0.0624899644010085
chr1 23300001 23350000 0.00280512484039075
chr1 23350001 23400000 0.160964037778294
chr1 23400001 23450000 0.0491159320206733
chr1 23450001 23500000 -0.0557762805486585
chr1 23500001 23550000 0.0828121811232969
chr1 23550001 23600000 -0.104115626621921
chr1 23600001 23650000 0.0710443000762468
chr1 23650001 23700000 0.245695363747964
chr1 23700001 23750000 0.131786411954939
chr1 23750001 23800000 -0.0829994051927906
chr1 23800001 23850000 -0.145099301452763
chr1 23850001 23900000 0.189974184108874
chr1 23900001 23950000 -0.0219436634230827
chr1 23950001 24000000 -0.0477850281249853
chr1 24000001 24050000 0.127724660758196
chr1 24050001 24100000 0.0532408421816736
chr1 24100001 24150000 0.033387338019127
chr1 24150001 24200000 0.232281560685444
chr1 24200001 24250000 0.155701453086636
chr1 24250001 24300000 0.124166445796265
chr1 24300001 24350000 0.130310041934666
chr1 24350001 24400000 0.00198946459790488
chr1 24400001 24450000 -0.0191898663942573
chr1 24450001 24500000 -0.0628143272338039
chr1 24500001 24550000 0.0317604825708671
chr1 24550001 24600000 0.137192054388139
chr1 24600001 24650000 -0.126536149706251
chr1 24650001 24700000 -0.0611320004434429
chr1 24700001 24750000 0.176115998790362
chr1 24750001 24800000 0.201154302040475
chr1 24800001 24850000 -0.00876106512121078
chr1 24850001 24900000 0.156333201212373
chr1 24900001 24950000 -0.0116863057834783
chr1 24950001 25000000 0.306014555890268
chr1 25000001 25050000 -0.00817201402609698
chr1 25050001 25100000 0.138974115830031
chr1 25100001 25150000 -0.12289999180102
chr1 25150001 25200000 -0.00598985271021882
chr1 25200001 25250000 0.110427021618702
chr1 25250001 25300000 0.00157045860412012
chr1 25300001 25350000 0.0322955346338216
chr1 25350001 25400000 0.2325803705647
chr1 25400001 25450000 0.194310687055933
chr1 25450001 25500000 0.0932418564293775
chr1 25500001 25550000 0.145108441348849
chr1 25550001 25600000 0.144026072501108
chr1 25600001 25650000 0.197352522082144
chr1 25650001 25700000 0.218649515721167
chr1 25700001 25750000 0.0645785398865128
chr1 25750001 25800000 0.107069730078325
chr1 25800001 25850000 0.0507458359080224
chr1 25850001 25900000 0.0178351429633207
chr1 25900001 25950000 -0.0955862642121931
chr1 25950001 26000000 0.0932668039470536
chr1 26000001 26050000 0.0112112967687553
chr1 26050001 26100000 -0.121112696555108
chr1 26100001 26150000 0.0419305290320405
chr1 26150001 26200000 -0.0588824603804509
chr1 26200001 26250000 0.0867125227037441
chr1 26250001 26300000 0.0657001814651906
chr1 26300001 26350000 -0.0160616635469142
chr1 26350001 26400000 0.239319507597111
chr1 26400001 26450000 0.068002153999662
chr1 26450001 26500000 0.0152447596802903
chr1 26500001 26550000 -0.100554286732362
chr1 26550001 26600000 0.0701918988152536
chr1 26600001 26650000 -0.211689585238368
chr1 26650001 26700000 0.220292851957261
chr1 26700001 26750000 0.0674294931095353
chr1 26750001 26800000 0.122583102418791
chr1 26800001 26850000 0.0148253892255107
chr1 26850001 26900000 0.0338618309949453
chr1 26900001 26950000 -0.158969533641733
chr1 26950001 27000000 0.281130847072104
chr1 27000001 27050000 0.0956471525810751
chr1 27050001 27100000 -0.185516066632637
chr1 27100001 27150000 0.0442262642784527
chr1 27150001 27200000 0.186589650166103
chr1 27200001 27250000 -0.0315787129453765
chr1 27250001 27300000 0.2765985002128
chr1 27300001 27350000 -0.0203777032425818
chr1 27350001 27400000 0.109842268243657
chr1 27400001 27450000 0.170131482431967
chr1 27450001 27500000 0.139904718096451
chr1 27500001 27550000 0.0976862220927213
chr1 27550001 27600000 0.177259339747467
chr1 27600001 27650000 0.150637525194866
chr1 27650001 27700000 -0.0117086845998944
chr1 27700001 27750000 0.256199546839698
chr1 27750001 27800000 -0.0643718954025782
chr1 27800001 27850000 0.0120207525536333
chr1 27850001 27900000 -0.0125513698079806
chr1 27900001 27950000 0.0534561436738074
chr1 27950001 28000000 0.168184751443369
chr1 28000001 28050000 -0.0638225949397429
chr1 28050001 28100000 0.26200683550075
chr1 28100001 28150000 0.275178618787294
chr1 28150001 28200000 0.222719397097545
chr1 28200001 28250000 0.256045389422929
chr1 28250001 28300000 0.0477099088004626
chr1 28300001 28350000 -0.013008997544496
chr1 28350001 28400000 0.29615822250047
chr1 28400001 28450000 0.184201439354783
chr1 28450001 28500000 0.00277341910712876
chr1 28500001 28550000 0.145087191737187
chr1 28550001 28600000 0.0137679680156386
chr1 28600001 28650000 0.301433654577049
chr1 28650001 28700000 0.0870420125874653
chr1 28700001 28750000 0.111323210513901
chr1 28750001 28800000 0.194185111268825
chr1 28800001 28850000 0.0898260821516564
chr1 28850001 28900000 0.0825277154479559
chr1 28900001 28950000 0.080375200532156
chr1 28950001 29000000 -0.257630213250466
chr1 29000001 29050000 0.314121930319471
chr1 29050001 29100000 0.236596355237282
chr1 29100001 29150000 0.102034624977372
chr1 29150001 29200000 0.00733638285146818
chr1 29200001 29250000 0.123284656399389
chr1 29250001 29300000 -0.014999337873874
chr1 29300001 29350000 0.245310433464215
chr1 29350001 29400000 0.0257174456293671
chr1 29400001 29450000 -0.0175810210844631
chr1 29450001 29500000 0.00875946339670941
chr1 29500001 29550000 -0.00165235436927652
chr1 29550001 29600000 -0.105762655059089
chr1 29600001 29650000 -0.020973711565549
chr1 29650001 29700000 -0.141154548006033
chr1 29700001 29750000 0.0623271575673132
chr1 29750001 29800000 -0.142208544095479
chr1 29800001 29850000 -0.17535322088938
chr1 29850001 29900000 NaN
chr1 29900001 29950000 NaN
chr1 29950001 30000000 NaN
chr1 30000001 30050000 NaN
chr1 30050001 30100000 -0.0137208627614784
chr1 30100001 30150000 -0.104463719316007
chr1 30150001 30200000 -0.0106875718649662
chr1 30200001 30250000 0.0557103703479845
chr1 30250001 30300000 0.0194841325302881
chr1 30300001 30350000 0.0178365127441238
chr1 30350001 30400000 0.0596115595886649
chr1 30400001 30450000 -0.105551733527444
chr1 30450001 30500000 0.20561675603415
chr1 30500001 30550000 -0.11480619602685
chr1 30550001 30600000 -0.319141076582889
chr1 30600001 30650000 -0.00708287561618758
chr1 30650001 30700000 0.148780448610801
chr1 30700001 30750000 -0.109206655657785
chr1 30750001 30800000 -0.112204747422432
chr1 30800001 30850000 0.0535801492878868
chr1 30850001 30900000 0.0810411539731379
chr1 30900001 30950000 0.157297907939655
chr1 30950001 31000000 0.0885814026078295
chr1 31000001 31050000 0.00842355459079318
chr1 31050001 31100000 0.0111590286979426
chr1 31100001 31150000 -0.0305570628635332
chr1 31150001 31200000 -0.0410150039928833
chr1 31200001 31250000 -0.0635878451438122
chr1 31250001 31300000 0.10115660544651
chr1 31300001 31350000 0.0650707035612991
chr1 31350001 31400000 0.0989181917041323
chr1 31400001 31450000 0.0598845180460922
chr1 31450001 31500000 0.206137752142611
chr1 31500001 31550000 0.198086258170779
chr1 31550001 31600000 0.372207425183264
chr1 31600001 31650000 -0.102689642293295
chr1 31650001 31700000 -0.00701214960186397
chr1 31700001 31750000 -0.064377475110883
chr1 31750001 31800000 0.00499683546081782
chr1 31800001 31850000 -0.0163817525221918
chr1 31850001 31900000 0.0319007423419915
chr1 31900001 31950000 -0.188376851029218
chr1 31950001 32000000 -0.0650194477822032
chr1 32000001 32050000 0.0906226672848934
chr1 32050001 32100000 0.08362399728048
chr1 32100001 32150000 0.165175079093411
chr1 32150001 32200000 0.0584005981585036
chr1 32200001 32250000 -0.00512798792440545
chr1 32250001 32300000 -0.0169353732519596
chr1 32300001 32350000 0.0435387833868094
chr1 32350001 32400000 -0.0367258403859063
chr1 32400001 32450000 -0.00524737120899756
chr1 32450001 32500000 0.0645432355020564
chr1 32500001 32550000 -0.0140515056873025
chr1 32550001 32600000 0.0875339865211726
chr1 32600001 32650000 0.153463954808335
chr1 32650001 32700000 0.0221601692359443
chr1 32700001 32750000 0.0729511847673569
chr1 32750001 32800000 0.112997329095968
chr1 32800001 32850000 -0.00533715176986624
chr1 32850001 32900000 0.126443827712338
chr1 32900001 32950000 0.0119658970542196
chr1 32950001 33000000 0.100212925784221
chr1 33000001 33050000 0.0522362901495407
chr1 33050001 33100000 0.154164802649585
chr1 33100001 33150000 0.170041430734866
chr1 33150001 33200000 0.0737182250583621
chr1 33200001 33250000 -0.0744266615099665
chr1 33250001 33300000 0.0445115110692474
chr1 33300001 33350000 -0.079186938876415
chr1 33350001 33400000 0.0897786599274301
chr1 33400001 33450000 0.124105527665712
chr1 33450001 33500000 0.126045066130944
chr1 33500001 33550000 -0.0424510245990136
chr1 33550001 33600000 0.0226182793965184
chr1 33600001 33650000 -0.018377610194939
chr1 33650001 33700000 0.0483473551573213
chr1 33700001 33750000 0.0140177861917222
chr1 33750001 33800000 0.157069309439186
chr1 33800001 33850000 0.130363536618798
chr1 33850001 33900000 0.104631817490504
