chromosom bin.start bin.end log
chr1 3750001 3800000 0.101376854933543
chr1 3800001 3850000 NaN
chr1 3850001 3900000 NaN
chr1 3900001 3950000 NaN
chr1 3950001 4000000 NaN
chr1 4000001 4050000 0.0950219765341507
chr1 4050001 4100000 0.0831697742740937
chr1 4100001 4150000 0.053456600032806
chr1 4150001 4200000 -0.297214629348357
chr1 4200001 4250000 0.044824698976719
chr1 4250001 4300000 0.048052378929438
chr1 4300001 4350000 0.157643570840509
chr1 4350001 4400000 0.0565904372935416
chr1 4400001 4450000 0.00622534051117849
chr1 4450001 4500000 -0.104046769587736
chr1 4500001 4550000 -0.0305856781983969
chr1 4550001 4600000 -0.0361956358830221
chr1 4600001 4650000 -0.00435085017426054
chr1 4650001 4700000 0.167244628118199
chr1 4700001 4750000 -0.0459017455695223
chr1 4750001 4800000 -0.0416903084718903
chr1 4800001 4850000 0.15544134805462
chr1 4850001 4900000 0.0223782303746961
chr1 4900001 4950000 0.0392518525152521
chr1 4950001 5000000 -0.075320842833042
chr1 5000001 5050000 0.0882274309195034
chr1 5050001 5100000 0.11307531751386
chr1 5100001 5150000 0.0917942682051789
chr1 5150001 5200000 -0.011555380081211
chr1 5200001 5250000 0.19746765369324
chr1 5250001 5300000 0.00919328685557242
chr1 5300001 5350000 0.043478760129422
chr1 5350001 5400000 -0.0262768590114836
chr1 5400001 5450000 0.0401060921817065
chr1 5450001 5500000 -0.0914269782322096
chr1 5500001 5550000 0.0983929328741717
chr1 5550001 5600000 0.0660920731570192
chr1 5600001 5650000 0.07844686848705
chr1 5650001 5700000 0.0812145395176277
chr1 5700001 5750000 -0.0104366507228113
chr1 5750001 5800000 0.053433744898664
chr1 5800001 5850000 0.0209050413055959
chr1 5850001 5900000 -0.0321907088050666
chr1 5900001 5950000 0.0486090526513329
chr1 5950001 6000000 -0.0837294185776053
chr1 6000001 6050000 0.00643771392188259
chr1 6050001 6100000 -0.0866771436657633
chr1 6100001 6150000 -0.00288042052961104
chr1 6150001 6200000 0.142350757376908
chr1 6200001 6250000 -0.25943369250024
chr1 6250001 6300000 0.2073580597886
chr1 6300001 6350000 0.0799146918018038
chr1 6350001 6400000 -0.0404108222193163
chr1 6400001 6450000 -0.024839835333571
chr1 6450001 6500000 0.0765359226829721
chr1 6500001 6550000 0.0145367858102545
chr1 6550001 6600000 0.0830388536542915
chr1 6600001 6650000 -0.0808742775779035
chr1 6650001 6700000 0.0279828193807112
chr1 6700001 6750000 -0.0360618924689154
chr1 6750001 6800000 -0.0242967076912533
chr1 6800001 6850000 -0.107480749469052
chr1 6850001 6900000 0.0447644503666876
chr1 6900001 6950000 -0.124485552406995
chr1 6950001 7000000 0.137192987659902
chr1 7000001 7050000 0.0384841372912383
chr1 7050001 7100000 0.146772395029166
chr1 7100001 7150000 0.00450148460368622
chr1 7150001 7200000 0.0876282524670213
chr1 7200001 7250000 -0.0323729714960018
chr1 7250001 7300000 0.00395657531749789
chr1 7300001 7350000 -0.155199343120878
chr1 7350001 7400000 0.0766021639340243
chr1 7400001 7450000 0.040104800721335
chr1 7450001 7500000 0.0612933290399256
chr1 7500001 7550000 0.0298313170027694
chr1 7550001 7600000 0.243719309601586
chr1 7600001 7650000 0.00766940286053563
chr1 7650001 7700000 -0.106145882511614
chr1 7700001 7750000 -0.0853112536191346
chr1 7750001 7800000 -0.0292842558573403
chr1 7800001 7850000 0.0816154450236745
chr1 7850001 7900000 0.0619453364465057
chr1 7900001 7950000 0.0822260072560667
chr1 7950001 8000000 0.0131905526978414
chr1 8000001 8050000 -0.12429558786131
chr1 8050001 8100000 0.139969376343296
chr1 8100001 8150000 -0.0358123951345279
chr1 8150001 8200000 -0.0463771081077433
chr1 8200001 8250000 0.13012529916796
chr1 8250001 8300000 0.0474386549889117
chr1 8300001 8350000 -0.0188229213853289
chr1 8350001 8400000 -0.0164860983806751
chr1 8400001 8450000 0.0896957926424041
chr1 8450001 8500000 -0.0463342821397154
chr1 8500001 8550000 -0.0156287930906585
chr1 8550001 8600000 0.16922834394369
chr1 8600001 8650000 0.104239181306998
chr1 8650001 8700000 0.0430936391084276
chr1 8700001 8750000 0.0833306608006023
chr1 8750001 8800000 0.0188821626555815
chr1 8800001 8850000 0.109032368861186
chr1 8850001 8900000 0.0117987364305389
chr1 8900001 8950000 0.016937696697617
chr1 8950001 9000000 0.0502275084448738
chr1 9000001 9050000 -0.195928773582728
chr1 9050001 9100000 -0.0331865163314732
chr1 9100001 9150000 -0.0460239390947938
chr1 9150001 9200000 0.156279214435345
chr1 9200001 9250000 0.0719735176070213
chr1 9250001 9300000 -0.0909122197698364
chr1 9300001 9350000 -0.140990399162607
chr1 9350001 9400000 -0.0309922059118903
chr1 9400001 9450000 -0.118456266035749
chr1 9450001 9500000 -0.0355252350715082
chr1 9500001 9550000 0.0470559405021305
chr1 9550001 9600000 -0.0498254326489883
chr1 9600001 9650000 -8.4670964204857e-05
chr1 9650001 9700000 0.000662598338946137
chr1 9700001 9750000 -0.259429259567558
chr1 9750001 9800000 0.0852775777447034
chr1 9800001 9850000 0.0522455930035879
chr1 9850001 9900000 -0.0672451864629094
chr1 9900001 9950000 -0.106908237410219
chr1 9950001 10000000 -0.00863712289545801
chr1 10000001 10050000 -0.0900641988627807
chr1 10050001 10100000 -0.137232894647318
chr1 10100001 10150000 -0.123258766668292
chr1 10150001 10200000 0.0541422742885954
chr1 10200001 10250000 -0.0714020432497142
chr1 10250001 10300000 -0.0310440845334082
chr1 10300001 10350000 -0.151049779348421
chr1 10350001 10400000 -0.076833852249424
chr1 10400001 10450000 -0.0488645882399751
chr1 10450001 10500000 -0.0880187794036631
chr1 10500001 10550000 0.079921615657942
chr1 10550001 10600000 -0.0218356232685915
chr1 10600001 10650000 -0.0819921224287397
chr1 10650001 10700000 -0.198903801767039
chr1 10700001 10750000 -0.136066388006992
chr1 10750001 10800000 0.161702858391273
chr1 10800001 10850000 -0.0816957070923271
chr1 10850001 10900000 0.0303498757731193
chr1 10900001 10950000 0.0916104459913289
chr1 10950001 11000000 0.141439337034476
chr1 11000001 11050000 0.0396135551934816
chr1 11050001 11100000 -0.218997585670364
chr1 11100001 11150000 0.0185213086770561
chr1 11150001 11200000 0.00696437323403047
chr1 11200001 11250000 0.0865054814817017
chr1 11250001 11300000 0.0867771285602582
chr1 11300001 11350000 -0.137536796343168
chr1 11350001 11400000 -0.0477663945271909
chr1 11400001 11450000 0.0459865567757948
chr1 11450001 11500000 -0.0975998124718898
chr1 11500001 11550000 -0.125647986826199
chr1 11550001 11600000 -0.0976852018856623
chr1 11600001 11650000 -0.0127628900963297
chr1 11650001 11700000 -0.146771280136623
chr1 11700001 11750000 0.213208675991664
chr1 11750001 11800000 0.027842943636023
chr1 11800001 11850000 -0.142093805017983
chr1 11850001 11900000 0.0351657325796067
chr1 11900001 11950000 -0.0101237762244207
chr1 11950001 12000000 0.0138296484192892
chr1 12000001 12050000 0.0713560302538058
chr1 12050001 12100000 0.218174308380096
chr1 12100001 12150000 0.00508514420487875
chr1 12150001 12200000 -0.113686114748223
chr1 12200001 12250000 0.0444100454519276
chr1 12250001 12300000 0.0587419230465551
chr1 12300001 12350000 -0.0811863825269773
chr1 12350001 12400000 0.0760013747302301
chr1 12400001 12450000 -0.151396782880606
chr1 12450001 12500000 -0.0587821708715128
chr1 12500001 12550000 0.166765077199893
chr1 12550001 12600000 0.0511468999668508
chr1 12600001 12650000 0.0195059568557637
chr1 12650001 12700000 0.128343437107604
chr1 12700001 12750000 0.0605694386338586
chr1 12750001 12800000 -0.107556208579322
chr1 12800001 12850000 -0.122259228498952
chr1 12850001 12900000 -0.130560055449275
chr1 12900001 12950000 -0.0324055623639645
chr1 12950001 13000000 -0.18563828707786
chr1 13000001 13050000 -Inf
chr1 13050001 13100000 NaN
chr1 13100001 13150000 NaN
chr1 13150001 13200000 -0.0550178876880294
chr1 13200001 13250000 NaN
chr1 13250001 13300000 NaN
chr1 13300001 13350000 NaN
chr1 13350001 13400000 0.161596707626677
chr1 13400001 13450000 NaN
chr1 13450001 13500000 -Inf
chr1 13500001 13550000 NaN
chr1 13550001 13600000 NaN
chr1 13600001 13650000 NaN
chr1 13650001 13700000 Inf
chr1 13700001 13750000 0.161596707626681
chr1 13750001 13800000 -0.000211322149952671
chr1 13800001 13850000 0.00919323892240539
chr1 13850001 13900000 -0.126161173474031
chr1 13900001 13950000 -0.0181691158876851
chr1 13950001 14000000 0.0453108463916238
chr1 14000001 14050000 0.0871055449609409
chr1 14050001 14100000 -0.0372405212481982
chr1 14100001 14150000 0.152726768120816
chr1 14150001 14200000 -0.114842043089136
chr1 14200001 14250000 0.0519574700888424
chr1 14250001 14300000 0.0844919140167545
chr1 14300001 14350000 0.0754666316232164
chr1 14350001 14400000 0.081839282074956
chr1 14400001 14450000 -0.0652269045281501
chr1 14450001 14500000 0.0440400469424243
chr1 14500001 14550000 0.0954802262206906
chr1 14550001 14600000 0.00922715986627294
chr1 14600001 14650000 0.0755837936045545
chr1 14650001 14700000 0.0691190368042495
chr1 14700001 14750000 -0.0261786526058763
chr1 14750001 14800000 -0.0810442164819752
chr1 14800001 14850000 -0.0153368316972161
chr1 14850001 14900000 0.083132206816284
chr1 14900001 14950000 0.247718714919013
chr1 14950001 15000000 -0.0740902159304477
chr1 15000001 15050000 0.0383031851319748
chr1 15050001 15100000 -0.0237198726312054
chr1 15100001 15150000 0.00411754193550062
chr1 15150001 15200000 -0.0340989529120619
chr1 15200001 15250000 0.0737403095341606
chr1 15250001 15300000 -0.0190615689070173
chr1 15300001 15350000 -0.0635202587501871
chr1 15350001 15400000 -0.0303441850172093
chr1 15400001 15450000 -0.0837956639251325
chr1 15450001 15500000 -0.157867146891036
chr1 15500001 15550000 0.0147106211059652
chr1 15550001 15600000 -0.0782073215012666
chr1 15600001 15650000 0.12931333683967
chr1 15650001 15700000 -0.185814658651048
chr1 15700001 15750000 0.0770266582267166
chr1 15750001 15800000 0.0489525034134112
chr1 15800001 15850000 0.16725183862912
chr1 15850001 15900000 -0.0763009583707223
chr1 15900001 15950000 -0.106439522389453
chr1 15950001 16000000 0.04437740524671
chr1 16000001 16050000 0.0265552202313866
chr1 16050001 16100000 -0.0884392666418656
chr1 16100001 16150000 0.0778265735999764
chr1 16150001 16200000 0.100814559337751
chr1 16200001 16250000 -0.0566660839067686
chr1 16250001 16300000 0.0192282001356196
chr1 16300001 16350000 -0.0462196261110737
chr1 16350001 16400000 0.00503387330406147
chr1 16400001 16450000 0.134348603870635
chr1 16450001 16500000 -0.0518069304825168
chr1 16500001 16550000 -0.105777310784167
chr1 16550001 16600000 -0.035336234208654
chr1 16600001 16650000 -0.0806298264388529
chr1 16650001 16700000 0.105874465679177
chr1 16700001 16750000 0.0408938958738397
chr1 16750001 16800000 -0.0759455249308718
chr1 16800001 16850000 -0.0999972697329033
chr1 16850001 16900000 -0.00578894674035963
chr1 16900001 16950000 0.0129100370032392
chr1 16950001 17000000 -0.0568982488629961
chr1 17000001 17050000 0.0350783770949993
chr1 17050001 17100000 0.272082186289785
chr1 17100001 17150000 NaN
chr1 17150001 17200000 NaN
chr1 17200001 17250000 0.0890929010588231
chr1 17250001 17300000 0.114799252512163
chr1 17300001 17350000 0.0192325011532003
chr1 17350001 17400000 -0.0101011890994246
chr1 17400001 17450000 -0.0162956210053958
chr1 17450001 17500000 0.235885201102219
chr1 17500001 17550000 -0.0381277125733521
chr1 17550001 17600000 0.0571505817812111
chr1 17600001 17650000 0.0828225403670036
chr1 17650001 17700000 -0.120271470587422
chr1 17700001 17750000 0.190203217770174
chr1 17750001 17800000 -0.294064415527675
chr1 17800001 17850000 -0.077526440246773
chr1 17850001 17900000 -0.0100838744427146
chr1 17900001 17950000 0.0901885755871833
chr1 17950001 18000000 0.039115471374313
chr1 18000001 18050000 0.0987429454282566
chr1 18050001 18100000 0.000851383850836991
chr1 18100001 18150000 -0.0433184008601681
chr1 18150001 18200000 -0.070056139183648
chr1 18200001 18250000 0.113253316879714
chr1 18250001 18300000 -0.186230132235521
chr1 18300001 18350000 -0.116996209474591
chr1 18350001 18400000 -0.02667244433557
chr1 18400001 18450000 0.0264726712022202
chr1 18450001 18500000 0.0617670016192345
chr1 18500001 18550000 0.156932316105191
chr1 18550001 18600000 -0.0465617326408337
chr1 18600001 18650000 0.00458257058234421
chr1 18650001 18700000 -0.0695840176365001
chr1 18700001 18750000 0.0439731291960527
chr1 18750001 18800000 0.0254657980768545
chr1 18800001 18850000 0.075760733426356
chr1 18850001 18900000 0.0361349615217885
chr1 18900001 18950000 -0.135065526399873
chr1 18950001 19000000 0.0910290858318929
chr1 19000001 19050000 -0.0142035558952047
chr1 19050001 19100000 -0.104668353346114
chr1 19100001 19150000 -0.112224462074932
chr1 19150001 19200000 0.130277967160468
chr1 19200001 19250000 0.021680204578333
chr1 19250001 19300000 -0.0553683365302763
chr1 19300001 19350000 -0.00506577093019235
chr1 19350001 19400000 0.203027042943629
chr1 19400001 19450000 0.0616720331580048
chr1 19450001 19500000 0.00955603889597197
chr1 19500001 19550000 0.0723835054436274
chr1 19550001 19600000 -0.118655843131285
chr1 19600001 19650000 -0.0150767747679203
chr1 19650001 19700000 0.0265553548295319
chr1 19700001 19750000 0.15710914846309
chr1 19750001 19800000 0.111356160343639
chr1 19800001 19850000 -0.065058494478572
chr1 19850001 19900000 0.215694777673268
chr1 19900001 19950000 -0.0577090174288013
chr1 19950001 20000000 -0.168426838781667
chr1 20000001 20050000 -0.0846562675924
chr1 20050001 20100000 -0.136946074368648
chr1 20100001 20150000 -0.0608042407549708
chr1 20150001 20200000 -0.106025970391792
chr1 20200001 20250000 0.0744942631813327
chr1 20250001 20300000 0.216857225376666
chr1 20300001 20350000 0.0936933637361089
chr1 20350001 20400000 0.0927196190500357
chr1 20400001 20450000 0.0638253663249526
chr1 20450001 20500000 0.114138767794134
chr1 20500001 20550000 0.017190751071837
chr1 20550001 20600000 0.102708027504784
chr1 20600001 20650000 -0.146271584676068
chr1 20650001 20700000 -0.114204249904512
chr1 20700001 20750000 0.0915832846239678
chr1 20750001 20800000 -0.00524026801912082
chr1 20800001 20850000 -0.0711288023850021
chr1 20850001 20900000 -0.0186416976133627
chr1 20900001 20950000 -0.0410594956485074
chr1 20950001 21000000 -0.0574419205361524
chr1 21000001 21050000 -0.0233778545975051
chr1 21050001 21100000 0.0296833599407619
chr1 21100001 21150000 -0.145315674499352
chr1 21150001 21200000 -0.253198309951915
chr1 21200001 21250000 -0.0339736093074176
chr1 21250001 21300000 -0.0992450976822138
chr1 21300001 21350000 -0.0823309462656464
chr1 21350001 21400000 0.207253791267585
chr1 21400001 21450000 0.103338307186919
chr1 21450001 21500000 -0.0454082356636804
chr1 21500001 21550000 0.0960040560116138
chr1 21550001 21600000 0.0763258181363838
chr1 21600001 21650000 0.00593216172653065
chr1 21650001 21700000 0.124515413986924
chr1 21700001 21750000 0.319544218651596
chr1 21750001 21800000 0.0100315243506762
chr1 21800001 21850000 0.277680580348498
chr1 21850001 21900000 0.101088799277553
chr1 21900001 21950000 0.0931317748937994
chr1 21950001 22000000 0.00115082757404728
chr1 22000001 22050000 0.104522458418502
chr1 22050001 22100000 0.212769497438104
chr1 22100001 22150000 0.0342589798089717
chr1 22150001 22200000 0.115729501339888
chr1 22200001 22250000 -0.0613661726546211
chr1 22250001 22300000 -0.126810757369787
chr1 22300001 22350000 0.127780902856893
chr1 22350001 22400000 0.0705992382479533
chr1 22400001 22450000 0.0861894316091087
chr1 22450001 22500000 -0.0575275147608658
chr1 22500001 22550000 0.0425448413569135
chr1 22550001 22600000 0.00303731901072245
chr1 22600001 22650000 0.0320676387796539
chr1 22650001 22700000 0.158101890457845
chr1 22700001 22750000 -0.0389487060807698
chr1 22750001 22800000 -0.0409272001062505
chr1 22800001 22850000 -0.0331653969180775
chr1 22850001 22900000 0.0274633530414322
chr1 22900001 22950000 0.0141764122110391
chr1 22950001 23000000 -0.0171402275091366
chr1 23000001 23050000 0.0848017200376487
chr1 23050001 23100000 0.0187206061238377
chr1 23100001 23150000 0.0156444511510841
chr1 23150001 23200000 0.112021607613758
chr1 23200001 23250000 -0.0954298382694342
chr1 23250001 23300000 -0.0897871943457126
chr1 23300001 23350000 -0.0615526695159826
chr1 23350001 23400000 -0.00357297375695096
chr1 23400001 23450000 -0.0415664732489022
chr1 23450001 23500000 -0.0285588182900187
chr1 23500001 23550000 -0.152720606042613
chr1 23550001 23600000 -0.106226189896154
chr1 23600001 23650000 -0.034755086705234
chr1 23650001 23700000 0.200267796952899
chr1 23700001 23750000 0.125099780255897
chr1 23750001 23800000 0.0637795513020631
chr1 23800001 23850000 -0.0394885563468922
chr1 23850001 23900000 -0.0056753071651171
chr1 23900001 23950000 0.0409772345022803
chr1 23950001 24000000 -0.120245522827466
chr1 24000001 24050000 -0.00163891240991571
chr1 24050001 24100000 -0.0993582514593382
chr1 24100001 24150000 -0.104779736235583
chr1 24150001 24200000 -0.0397379530218509
chr1 24200001 24250000 -0.190368991803855
chr1 24250001 24300000 0.00583701738795977
chr1 24300001 24350000 -0.222423884193037
chr1 24350001 24400000 -0.168911684310575
chr1 24400001 24450000 0.0179728358927705
chr1 24450001 24500000 -0.0311221741412918
chr1 24500001 24550000 -0.0738128527735072
chr1 24550001 24600000 -0.098090963912473
chr1 24600001 24650000 0.117360585060416
chr1 24650001 24700000 0.14305838295605
chr1 24700001 24750000 0.0566410218937697
chr1 24750001 24800000 -0.132316466533298
chr1 24800001 24850000 0.0660321447978389
chr1 24850001 24900000 -0.142423150498996
chr1 24900001 24950000 -0.148721520174846
chr1 24950001 25000000 -0.0508806172246249
chr1 25000001 25050000 -0.0952312528323042
chr1 25050001 25100000 0.0473244735340352
chr1 25100001 25150000 -0.0324239613152284
chr1 25150001 25200000 -0.0773011270793421
chr1 25200001 25250000 -0.238566329689776
chr1 25250001 25300000 0.100096032617655
chr1 25300001 25350000 0.0805767324496868
chr1 25350001 25400000 -0.0340320682781963
chr1 25400001 25450000 0.056980645266111
chr1 25450001 25500000 0.0999327212843822
chr1 25500001 25550000 -0.141100304046486
chr1 25550001 25600000 -0.0784494556922528
chr1 25600001 25650000 -0.429677840531174
chr1 25650001 25700000 0.115486549652408
chr1 25700001 25750000 -0.389355015048367
chr1 25750001 25800000 -0.125877481970114
chr1 25800001 25850000 -0.0587158411898498
chr1 25850001 25900000 0.0739068142723398
chr1 25900001 25950000 -0.0121729742823462
chr1 25950001 26000000 0.0875278855301717
chr1 26000001 26050000 -0.0161597810035838
chr1 26050001 26100000 0.0332969531556058
chr1 26100001 26150000 0.123010187257492
chr1 26150001 26200000 -0.0582266044949425
chr1 26200001 26250000 0.194142463176404
chr1 26250001 26300000 0.11208804027697
chr1 26300001 26350000 0.0819518960291046
chr1 26350001 26400000 -0.0202570754949579
chr1 26400001 26450000 0.141574627283308
chr1 26450001 26500000 -0.219893329011688
chr1 26500001 26550000 -0.0383698670508576
chr1 26550001 26600000 -0.0718800601608617
chr1 26600001 26650000 0.110974505106122
chr1 26650001 26700000 0.0462223624980652
chr1 26700001 26750000 -0.213537802869202
chr1 26750001 26800000 -0.148760764253528
chr1 26800001 26850000 -0.152554960793282
chr1 26850001 26900000 -0.0609378564039163
chr1 26900001 26950000 -0.0568958160108941
chr1 26950001 27000000 -0.0552707857860945
chr1 27000001 27050000 -0.0582921439291688
chr1 27050001 27100000 -0.0270185956101872
chr1 27100001 27150000 -0.0522541308588755
chr1 27150001 27200000 0.0680776164420147
chr1 27200001 27250000 -0.0376246310737934
chr1 27250001 27300000 0.0518608599265879
chr1 27300001 27350000 0.118767052489284
chr1 27350001 27400000 -0.0480311505925817
chr1 27400001 27450000 -0.0146035182060038
chr1 27450001 27500000 0.114791494168481
chr1 27500001 27550000 -0.0572300426599878
chr1 27550001 27600000 0.103634008751533
chr1 27600001 27650000 -0.105831862606855
chr1 27650001 27700000 0.15331122571074
chr1 27700001 27750000 0.0570918028789724
chr1 27750001 27800000 -0.0869472307176304
chr1 27800001 27850000 -0.213150480282716
chr1 27850001 27900000 0.0855918664179253
chr1 27900001 27950000 0.131718662908788
chr1 27950001 28000000 0.183135527680447
chr1 28000001 28050000 -0.230818747522543
chr1 28050001 28100000 0.0077339269137821
chr1 28100001 28150000 0.0231718895630677
chr1 28150001 28200000 -0.0254137751057627
chr1 28200001 28250000 0.055255986656014
chr1 28250001 28300000 -0.197373712034995
chr1 28300001 28350000 -0.179747963266948
chr1 28350001 28400000 -0.0980975208073675
chr1 28400001 28450000 0.0227300575996202
chr1 28450001 28500000 -0.0495494897788456
chr1 28500001 28550000 0.172330161789958
chr1 28550001 28600000 -0.0947941067586322
chr1 28600001 28650000 -0.0398693037469463
chr1 28650001 28700000 0.163286046275078
chr1 28700001 28750000 -0.194117957146108
chr1 28750001 28800000 -0.117296255474527
chr1 28800001 28850000 -0.0591664529294746
chr1 28850001 28900000 -0.070660156316562
chr1 28900001 28950000 -0.085772490215482
chr1 28950001 29000000 -0.223335308335987
chr1 29000001 29050000 0.052254576632925
chr1 29050001 29100000 -0.0819619931642926
chr1 29100001 29150000 0.138676253685807
chr1 29150001 29200000 -0.00455143643409101
chr1 29200001 29250000 -0.0438436980843617
chr1 29250001 29300000 -0.128430610820084
chr1 29300001 29350000 0.0912202104772352
chr1 29350001 29400000 0.160121166923986
chr1 29400001 29450000 -0.0131286743483415
chr1 29450001 29500000 -0.154260590338053
chr1 29500001 29550000 0.0244849529489809
chr1 29550001 29600000 -0.137780782486714
chr1 29600001 29650000 -0.0302479613256032
chr1 29650001 29700000 0.0771885107165068
chr1 29700001 29750000 0.211609868282688
chr1 29750001 29800000 0.00244643875990078
chr1 29800001 29850000 0.0129214000160078
chr1 29850001 29900000 NaN
chr1 29900001 29950000 NaN
chr1 29950001 30000000 NaN
chr1 30000001 30050000 NaN
chr1 30050001 30100000 0.0497795238566465
chr1 30100001 30150000 -0.0808745770533419
chr1 30150001 30200000 0.0317483375894876
chr1 30200001 30250000 0.087743158926814
chr1 30250001 30300000 -0.0313472272775877
chr1 30300001 30350000 0.0843121975159723
chr1 30350001 30400000 0.137645466787162
chr1 30400001 30450000 0.100788936768404
chr1 30450001 30500000 0.110288031194601
chr1 30500001 30550000 0.0626001913691977
chr1 30550001 30600000 0.15957061651701
chr1 30600001 30650000 0.0241979658014405
chr1 30650001 30700000 0.0584424471169985
chr1 30700001 30750000 0.0188453579992453
chr1 30750001 30800000 -0.177261265986363
chr1 30800001 30850000 0.0214405832483567
chr1 30850001 30900000 -0.01649931421792
chr1 30900001 30950000 0.0283775214231873
chr1 30950001 31000000 -0.101255409864955
chr1 31000001 31050000 0.0583771311417294
chr1 31050001 31100000 -0.208523583682744
chr1 31100001 31150000 0.0584848255558193
chr1 31150001 31200000 0.104785530373407
chr1 31200001 31250000 0.024216329952166
chr1 31250001 31300000 -0.0366498801030987
chr1 31300001 31350000 0.0993801449621925
chr1 31350001 31400000 0.0564206894611262
chr1 31400001 31450000 0.010065199225705
chr1 31450001 31500000 -0.0242461842678541
chr1 31500001 31550000 -0.148488606978276
chr1 31550001 31600000 -0.00825383790041797
chr1 31600001 31650000 -0.202948700239969
chr1 31650001 31700000 0.0117649254042831
chr1 31700001 31750000 -0.166784133816064
chr1 31750001 31800000 0.132610867411221
chr1 31800001 31850000 -0.267582156669385
chr1 31850001 31900000 -0.156553352301359
chr1 31900001 31950000 -0.023003880637437
chr1 31950001 32000000 0.141939916825217
chr1 32000001 32050000 0.00627187782682549
chr1 32050001 32100000 0.046529848044618
chr1 32100001 32150000 0.114669474607474
chr1 32150001 32200000 -0.114367331453811
chr1 32200001 32250000 0.0718700246379877
chr1 32250001 32300000 0.046803138154517
chr1 32300001 32350000 -0.0358690127031028
chr1 32350001 32400000 0.279910362256636
chr1 32400001 32450000 -0.0353994768127055
chr1 32450001 32500000 -0.00777391389447168
chr1 32500001 32550000 -0.0557242382758491
chr1 32550001 32600000 -0.0138924974275417
chr1 32600001 32650000 -0.238300779921254
chr1 32650001 32700000 -0.00820368468154223
chr1 32700001 32750000 -0.106374023924898
chr1 32750001 32800000 -0.144817731738463
chr1 32800001 32850000 0.097298822231399
chr1 32850001 32900000 0.00671630936215541
chr1 32900001 32950000 0.0672738704321643
chr1 32950001 33000000 -0.126438883530588
chr1 33000001 33050000 -0.0451560415156223
chr1 33050001 33100000 -0.134628712747472
chr1 33100001 33150000 -0.00394177678910822
chr1 33150001 33200000 -0.100275958466637
chr1 33200001 33250000 -0.0687886049903615
chr1 33250001 33300000 -0.142970835321557
chr1 33300001 33350000 -0.0726315310214526
chr1 33350001 33400000 -0.0857870579122823
chr1 33400001 33450000 -0.0236016945927444
chr1 33450001 33500000 0.135034410946889
chr1 33500001 33550000 -0.0858121641211529
chr1 33550001 33600000 0.115728766399153
chr1 33600001 33650000 0.121028693321171
