chromosom bin.start bin.end log
chr1 24200001 24250000 -0.268495527336612
chr1 24250001 24300000 0.020692129156369
chr1 24300001 24350000 0.154264781819767
chr1 24350001 24400000 -0.256644432771862
chr1 24400001 24450000 -0.0465629534939979
chr1 24450001 24500000 -0.164012857099621
chr1 24500001 24550000 -0.241356456494303
chr1 24550001 24600000 -0.119344136493608
chr1 24600001 24650000 0.074067368926738
chr1 24650001 24700000 -0.0142131041136331
chr1 24700001 24750000 0.0183354171857816
chr1 24750001 24800000 -0.271197700133979
chr1 24800001 24850000 -0.282220272151267
chr1 24850001 24900000 -0.331080057742398
chr1 24900001 24950000 -0.034408600257888
chr1 24950001 25000000 -0.25521000300184
chr1 25000001 25050000 -0.0078469007809612
chr1 25050001 25100000 -0.137042770242404
chr1 25100001 25150000 -0.172133932792479
chr1 25150001 25200000 -0.0153576749785578
chr1 25200001 25250000 0.00135530819822715
chr1 25250001 25300000 0.17094855961451
chr1 25300001 25350000 0.16855781413872
chr1 25350001 25400000 -0.16306203492393
chr1 25400001 25450000 0.094281432380394
chr1 25450001 25500000 -0.025133611145162
chr1 25500001 25550000 -0.0830138950098205
chr1 25550001 25600000 -0.165931217580944
chr1 25600001 25650000 0.204872323657756
chr1 25650001 25700000 -0.169133309801885
chr1 25700001 25750000 -0.197351532949731
chr1 25750001 25800000 0.0117220946124273
chr1 25800001 25850000 -0.105575255471989
chr1 25850001 25900000 -0.0860235890365259
chr1 25900001 25950000 0.0193295277344674
chr1 25950001 26000000 0.0564403757285543
chr1 26000001 26050000 0.0781522930234405
chr1 26050001 26100000 0.182760608480176
chr1 26100001 26150000 0.063895589171142
chr1 26150001 26200000 -0.00513099340150447
chr1 26200001 26250000 -0.156870101289248
chr1 26250001 26300000 -0.310698526210224
chr1 26300001 26350000 -0.0340891098892962
chr1 26350001 26400000 -0.154764027788617
chr1 26400001 26450000 -0.303663280831281
chr1 26450001 26500000 -0.192371075602133
chr1 26500001 26550000 -0.178267805095843
chr1 26550001 26600000 -0.198956434188886
chr1 26600001 26650000 -0.132750878478782
chr1 26650001 26700000 -0.0413407478184144
chr1 26700001 26750000 -0.0978064994903013
chr1 26750001 26800000 -0.127245899782802
chr1 26800001 26850000 -0.0849757491168835
chr1 26850001 26900000 0.00563947352573058
chr1 26900001 26950000 -0.00684403630423931
chr1 26950001 27000000 -0.0976655881456685
chr1 27000001 27050000 -0.00760727861679831
chr1 27050001 27100000 0.201276829398693
chr1 27100001 27150000 -0.110152640317809
chr1 27150001 27200000 -0.242656627956935
chr1 27200001 27250000 -0.473280009599665
chr1 27250001 27300000 -0.101080486518815
chr1 27300001 27350000 -0.0184600789561052
chr1 27350001 27400000 -0.179148529850103
chr1 27400001 27450000 -0.0607399978723454
chr1 27450001 27500000 0.00523138328216707
chr1 27500001 27550000 -0.302238166828542
chr1 27550001 27600000 0.0455407458964304
chr1 27600001 27650000 -0.193441374980851
chr1 27650001 27700000 -0.0773785230457964
chr1 27700001 27750000 0.20817109699284
chr1 27750001 27800000 -0.302199332237366
chr1 27800001 27850000 -0.0548706335522757
chr1 27850001 27900000 0.233162945749176
chr1 27900001 27950000 0.249086120646271
chr1 27950001 28000000 -0.0111107575746527
chr1 28000001 28050000 -0.0633580582647217
chr1 28050001 28100000 0.0353247934781742
chr1 28100001 28150000 -0.298984990332182
chr1 28150001 28200000 -0.329689192470514
chr1 28200001 28250000 -0.121430837914812
chr1 28250001 28300000 -0.208865444736673
chr1 28300001 28350000 -0.248614384879106
chr1 28350001 28400000 -0.251576379435939
chr1 28400001 28450000 0.117888528271315
chr1 28450001 28500000 0.01977589358817
chr1 28500001 28550000 -0.228289787753835
chr1 28550001 28600000 -0.341528377309672
chr1 28600001 28650000 -0.171452943694343
chr1 28650001 28700000 -0.273517146641906
chr1 28700001 28750000 -0.322242485036749
chr1 28750001 28800000 -0.314075654437963
chr1 28800001 28850000 -0.274466782276199
chr1 28850001 28900000 -0.331451121267397
chr1 28900001 28950000 -0.325065593529629
chr1 28950001 29000000 -0.32019939824557
chr1 29000001 29050000 -0.491325344793987
chr1 29050001 29100000 -0.19907035634924
chr1 29100001 29150000 -0.258851716953191
chr1 29150001 29200000 -0.0560824350379377
chr1 29200001 29250000 -0.0676562022223432
chr1 29250001 29300000 -0.453410250104237
chr1 29300001 29350000 -0.191585972922857
chr1 29350001 29400000 -0.29130913761734
chr1 29400001 29450000 -0.39787914481869
chr1 29450001 29500000 0.0198140853170874
chr1 29500001 29550000 0.0424061244592312
chr1 29550001 29600000 -0.118784933540051
chr1 29600001 29650000 -0.109746129326662
chr1 29650001 29700000 0.294028465486204
chr1 29700001 29750000 -0.00451657969687718
chr1 29750001 29800000 0.121087812114041
chr1 29800001 29850000 -0.0535812008057631
chr1 29850001 29900000 NaN
chr1 29900001 29950000 NaN
chr1 29950001 30000000 NaN
chr1 30000001 30050000 NaN
chr1 30050001 30100000 0.133989702111444
chr1 30100001 30150000 0.0804530126533865
chr1 30150001 30200000 0.0603781487259951
chr1 30200001 30250000 0.119207352364504
chr1 30250001 30300000 0.267363934771516
chr1 30300001 30350000 0.0911211200157807
chr1 30350001 30400000 0.130449194023868
chr1 30400001 30450000 0.173884249404629
chr1 30450001 30500000 0.080862800044844
chr1 30500001 30550000 0.156421031849438
chr1 30550001 30600000 0.262057924093082
chr1 30600001 30650000 0.0919671790279584
chr1 30650001 30700000 0.307735400884395
chr1 30700001 30750000 0.0628555652719016
chr1 30750001 30800000 0.344258442790433
chr1 30800001 30850000 0.184900928589302
chr1 30850001 30900000 0.114758077154926
chr1 30900001 30950000 -0.0187256987245637
chr1 30950001 31000000 0.16007787379187
chr1 31000001 31050000 0.065655095339818
chr1 31050001 31100000 0.229535152824775
chr1 31100001 31150000 -0.00492894202205443
chr1 31150001 31200000 0.0182949831094418
chr1 31200001 31250000 0.121987432160626
chr1 31250001 31300000 0.0816033802989736
chr1 31300001 31350000 -0.0524093933701884
chr1 31350001 31400000 0.156373485611116
chr1 31400001 31450000 -0.14097902972645
chr1 31450001 31500000 -0.264352280253547
chr1 31500001 31550000 -0.236454250770003
chr1 31550001 31600000 -0.224061370157796
chr1 31600001 31650000 0.0425107472733789
chr1 31650001 31700000 -0.0916788851077502
chr1 31700001 31750000 -0.161372742250767
chr1 31750001 31800000 -0.269168493838533
chr1 31800001 31850000 -0.114462997796289
chr1 31850001 31900000 -0.0835854517644646
chr1 31900001 31950000 0.0848095684543481
chr1 31950001 32000000 -0.013334412454352
chr1 32000001 32050000 0.0574752950561097
chr1 32050001 32100000 -0.208009219519219
chr1 32100001 32150000 0.270910449500011
chr1 32150001 32200000 0.28899736037837
chr1 32200001 32250000 0.345975228800636
chr1 32250001 32300000 -0.0479370143248562
chr1 32300001 32350000 -0.281239205859997
chr1 32350001 32400000 -0.348078525386333
chr1 32400001 32450000 -0.135085539312327
chr1 32450001 32500000 -0.146642669274072
chr1 32500001 32550000 -0.0741000628171952
chr1 32550001 32600000 -0.0943653973772873
chr1 32600001 32650000 -0.0106990195272282
chr1 32650001 32700000 -0.0212469969169845
chr1 32700001 32750000 -0.0898309095637973
chr1 32750001 32800000 -0.286369981713215
chr1 32800001 32850000 0.0778374518661938
chr1 32850001 32900000 -0.250107218858314
chr1 32900001 32950000 -0.342348116454512
chr1 32950001 33000000 -0.466180350539845
chr1 33000001 33050000 -0.319747560831423
chr1 33050001 33100000 -0.155325160669984
chr1 33100001 33150000 -0.235745549715177
chr1 33150001 33200000 -0.171811271517694
chr1 33200001 33250000 0.0600516109842964
chr1 33250001 33300000 -0.0207201606537824
chr1 33300001 33350000 -0.0764233863591644
chr1 33350001 33400000 -0.172724406261794
chr1 33400001 33450000 -0.242899451002126
chr1 33450001 33500000 -0.0638078554495406
chr1 33500001 33550000 -0.134338123724274
chr1 33550001 33600000 -0.108250524504988
chr1 33600001 33650000 -0.000929533178439121
chr1 33650001 33700000 -0.266107689625866
chr1 33700001 33750000 0.0367853887589813
